-11.0032825384311	-0.209509051665554	-10.8896851698033	-0.209494579619739	0	0.205128205128205	338095.286949783	63408286.0848551	0	1
-10.8896851698033	-0.209494579619739	-10.77608929374	-0.20947932051386	0	0.205128205128205	363087.189884745	63405333.9478138	0	1
-10.77608929374	-0.20947932051386	-10.6624950060321	-0.209463193610894	0	0.205128205128205	391943.90604112	63402222.6606904	0	1
-10.6624950060321	-0.209463193610894	-10.5489024114636	-0.209446101691992	0	0.205128205128205	425676.189788232	63398936.0237987	0	1
-10.5489024114636	-0.209446101691992	-10.4353116244299	-0.209427923962436	0	0.205128205128205	465655.420102627	63395454.4179414	0	1
-10.4353116244299	-0.209427923962436	-10.3217227658529	-0.209408505613817	0	0.205128205128205	513747.458885956	63391753.4318229	0	1
-10.3217227658529	-0.209408505613817	-10.2081359544391	-0.209387638212747	0	0.205128205128205	572447.836657363	63387801.6220218	0	1
-10.2081359544391	-0.209387638212747	-10.0945512916681	-0.209365022943882	0	0.205128205128205	644880.935584758	63383556.4956884	0	1
-10.0945512916681	-0.209365022943882	-9.98096882675528	-0.209340197532449	0	0.205128205128205	734220.314571088	63378957.1998361	0	1
-9.98096882675528	-0.209340197532449	-9.86738847697706	-0.20931239382428	0	0.205128205128205	841583.797196212	63373911.2082095	0	1
-9.58082399754631	-0.106615536691841	-9.46231284646582	-0.106561492662418	0.0765197642963748	0.205128205128205	-0.000213641324080527	43740.3210438971	0.0313802401943789	2
-9.46231284646582	-0.106561492662418	-9.34380572286194	-0.106510793152182	0.109567359546705	0.205128205128205	-0.000133056193590164	43730.5505492903	0.0469628044724847	2
-9.34380572286194	-0.106510793152182	-9.22530119107928	-0.106462988912142	0.137445370717968	0.205128205128205	-0.000100275501608849	43721.2003634684	0.060808315179177	2
-9.22530119107928	-0.106462988912142	-9.10679941793342	-0.106417651966393	0.155690505589316	0.205128205128205	-8.1800390034914e-05	43712.2526593861	0.071616065698896	2
-9.10679941793342	-0.106417651966393	-8.98829775989416	-0.106371950712716	0.17020180456755	0.205128205128205	-6.93725887686014e-05	43703.458035505	0.0809117739060406	2
-8.98829775989416	-0.106371950712716	-8.86979622551213	-0.106325506872007	0.184496652182099	0.205128205128205	-6.02360814809799e-05	43694.5868918595	0.0899515485572222	2
-8.86979622551213	-0.106325506872007	-8.75129469109325	-0.106278268529575	0.198475427200189	0.205128205128205	-5.3266528993845e-05	43685.6242543756	0.0988832521467189	2
-8.75129469109325	-0.106278268529575	-8.63279305259844	-0.106230668552217	0.213204044929881	0.205128205128205	-4.77638095617294e-05	43676.5856235628	0.108209037672255	2
-8.63279305259844	-0.106230668552217	-8.51429129579192	-0.106183051358191	0.228350407471004	0.205128205128205	-4.33089444413781e-05	43667.481977814	0.118127592553319	2
-8.51429129579192	-0.106183051358191	-8.39578930934359	-0.10613508830531	0.243221560162681	0.205128205128205	-3.96426767110825e-05	43658.2444519146	0.128468505417385	2
-8.39578930934359	-0.10613508830531	-8.27728701547677	-0.106085628464033	0.256883321718181	0.205128205128205	-3.65732703357935e-05	43648.6936107081	0.13893960625978	2
-8.27728701547677	-0.106085628464033	-8.15878436026349	-0.10603278936837	0.268482704382273	0.205128205128205	-3.39709222316742e-05	43638.521515925	0.149495390013015	2
-8.15878436026349	-0.10603278936837	-8.04028137409512	-0.105974053313501	0.277188896108106	0.205128205128205	-3.17359808832407e-05	43627.2866379125	0.160002772422584	2
-8.04028137409512	-0.105974053313501	-7.92177817919869	-0.105906431944979	0.282366425662751	0.205128205128205	-2.98123341053724e-05	43614.4659202542	0.17005834345332	2
-7.92177817919869	-0.105906431944979	-7.80327502793656	-0.105827232534911	0.284448553033878	0.205128205128205	-2.81364191323519e-05	43599.5748624497	0.179187601796498	2
-7.80327502793656	-0.105827232534911	-7.68477235001439	-0.105735792083608	0.286289010981428	0.205128205128205	-2.66756396740675e-05	43582.3816071131	0.18797179254743	2
-7.68477235001439	-0.105735792083608	-7.56627077819222	-0.105636429358303	0.294845461957352	0.205128205128205	-2.53827311098576e-05	43563.3906304531	0.196955070567727	2
-7.56627077819222	-0.105636429358303	-7.44777117294192	-0.105542858360583	0.323235839968758	0.205128205128205	-2.42326641455293e-05	43544.6941978454	0.207445817629063	2
-7.44777117294192	-0.105542858360583	-7.32927459193793	-0.105483985704275	0.392659892796411	0.205128205128205	-2.31802696362138e-05	43531.0609924166	0.222323709927852	2
-7.32927459193793	-0.105483985704275	-7.21078219427156	-0.10551045201717	0.533398443996191	0.205128205128205	-2.2218911908567e-05	43531.1694655033	0.246195769106514	2
-7.21078219427156	-0.10551045201717	-7.09229506570786	-0.105700953728177	0.784277705188957	0.205128205128205	-2.13248422369361e-05	43558.9941308667	0.285571150329521	2
-7.09229506570786	-0.105700953728177	-6.97381436620397	-0.106167298277921	1.18996221508909	0.205128205128205	43634.7601735186	43634.7601940231	0.345367414958175	2
-6.97381436620397	-0.106167298277921	-6.85534179151479	-0.107052395586998	1.79601847868542	0.205128205128205	43785.034875009	43785.0348947343	0.438113380254412	2
-6.85534179151479	-0.107052395586998	-6.736879775718	-0.108523390080244	2.63425276323389	0.205128205128205	44041.5729238766	44041.5729428527	0.572644727769503	2
-6.736879775718	-0.108523390080244	-6.61843211223457	-0.11075676670362	3.71723427121168	0.205128205128205	44438.7424532385	44438.7424715084	0.755702566938037	2
-6.61843211223457	-0.11075676670362	-6.50000422238544	-0.113918377883861	5.0296436062787	0.205128205128205	45009.7031523988	45009.7031700307	0.991889572850054	2
-6.50000422238544	-0.113918377883861	-6.38160262024148	-0.118139084791717	6.52269590976113	0.205128205128205	45781.4180199732	45781.4180369822	1.28253336616491	2
-6.38160262024148	-0.118139084791717	-6.26323351127309	-0.123488219832103	8.11056442101884	0.205128205128205	46769.2652448216	46769.2652612894	1.62213559652184	2
-6.26323351127309	-0.123488219832103	-6.14490013157719	-0.129949787360107	9.67422213098452	0.205128205128205	47972.2242089091	47972.2242249211	1.99660176009301	2
-6.14490013157719	-0.129949787360107	-6.0265999641468	-0.137407043697467	11.0720519272367	0.205128205128205	49369.7037218367	49369.7037374486	2.38179143255256	2
-6.0265999641468	-0.137407043697467	-5.90832286998323	-0.145640042492201	12.1569412508466	0.205128205128205	50921.0379189681	50921.0379343465	2.74322642432057	2
-5.90832286998323	-0.145640042492201	-5.79005139783085	-0.154339581542746	12.7988913517693	0.205128205128205	52568.2704934999	52568.2705086964	3.0389769053694	2
-5.79005139783085	-0.154339581542746	-5.67176377414641	-0.163137978747547	12.9093969090266	0.205128205128205	54242.1465640934	54242.1465792363	3.22654513748057	2
-5.67176377414641	-0.163137978747547	-5.55343881547388	-0.171652691585932	12.461491356654	0.205128205128205	55870.3965889784	55870.3966041205	3.27260599354081	2
-5.55343881547388	-0.171652691585932	-5.43506102814357	-0.179534585287988	11.4987471787899	0.205128205128205	57386.7052723588	57386.7052877441	3.16242394989465	2
-5.43506102814357	-0.179534585287988	-5.31662404360978	-0.186510415993703	10.1289365674736	0.205128205128205	58738.4946361696	58738.4946518936	2.90506239836603	2
-5.31662404360978	-0.186510415993703	-5.1981312929901	-0.192410273893446	8.50308775926742	0.205128205128205	59891.9592861636	59891.959302284	2.53189848644501	2
-5.1981312929901	-0.192410273893446	-5.07959397507057	-0.19717509744814	6.78603063411282	0.205128205128205	60833.5810934398	60833.5811101302	2.08886430414538	2
-5.07959397507057	-0.19717509744814	-4.96102735723314	-0.200845160738669	5.12732579217436	0.205128205128205	61568.3066398045	61568.3066570687	1.62554584030348	2
-4.96102735723314	-0.200845160738669	-4.84244688122691	-0.203535179141321	3.64024960420511	0.205128205128205	62115.3251949023	62115.3252128188	1.18518834132976	2
-4.84244688122691	-0.203535179141321	-4.72386526763491	-0.205403801705567	2.39245344891097	0.205128205128205	62502.7119546342	62502.7119731903	0.798567023971989	2
